CBANK,FREQ,P3,P2,P1,P0
132,7997329650.76907,-0.0007,0.0042,0.0011,0.998
133,8005313717.01652,-0.0007,0.0042,0.0011,0.998
134,8012947617.33519,-0.0007,0.0042,0.0011,0.998
135,8021030213.99373,-0.0007,0.0042,0.0011,0.998
136,8049097414.50098,-0.0007,0.0043,0.0011,0.998
137,8057260051.27802,-0.0007,0.0043,0.0011,0.998
138,8065010330.45726,-0.0007,0.0043,0.0011,0.998
139,8073274336.41833,-0.0007,0.0043,0.0011,0.998
140,8078611568.57284,-0.0007,0.0043,0.0011,0.998
141,8086855080.36207,-0.0008,0.0043,0.0011,0.998
142,8094736378.69211,-0.0008,0.0043,0.0011,0.998
143,8103081950.77087,-0.0008,0.0043,0.0011,0.998
144,8132549776.3724,-0.0008,0.0044,0.0012,0.9979
145,8140982405.48489,-0.0008,0.0044,0.0012,0.9979
146,8148989506.09959,-0.0008,0.0044,0.0012,0.9979
147,8157527504.5194,-0.0008,0.0044,0.0012,0.9979
148,8163036764.78999,-0.0008,0.0044,0.0012,0.9979
149,8171554425.95146,-0.0008,0.0044,0.0012,0.9979
150,8179699123.18468,-0.0008,0.0044,0.0012,0.9979
151,8188324073.40878,-0.0008,0.0044,0.0012,0.9979
152,8219007381.77293,-0.0008,0.0045,0.0012,0.9979
153,8227726347.73891,-0.0008,0.0045,0.0012,0.9979
154,8236004293.49706,-0.0008,0.0045,0.0012,0.9979
155,8244833277.5284,-0.0008,0.0045,0.0012,0.9979
156,8250520739.43504,-0.0008,0.0045,0.0012,0.9979
157,8259330552.78536,-0.0008,0.0045,0.0012,0.9978
158,8267752116.09427,-0.0008,0.0045,0.0012,0.9978
159,8276672429.05311,-0.0008,0.0045,0.0012,0.9978
160,8306114573.58713,-0.0008,0.0046,0.0013,0.9978
161,8315125123.5713,-0.0008,0.0046,0.0013,0.9978
162,8323679625.12588,-0.0008,0.0046,0.0013,0.9978
163,8332803902.13592,-0.0009,0.0046,0.0013,0.9978
164,8338676226.92286,-0.0009,0.0046,0.0013,0.9978
165,8347782655.37739,-0.0009,0.0046,0.0013,0.9978
166,8356487193.66974,-0.0009,0.0046,0.0013,0.9978
167,8365708180.2204,-0.0009,0.0047,0.0013,0.9978
168,8395931710.11326,-0.0009,0.0047,0.0013,0.9977
169,8405250467.77871,-0.0009,0.0047,0.0013,0.9977
170,8414099488.31621,-0.0009,0.0047,0.0013,0.9977
171,8423539600.64012,-0.0009,0.0047,0.0013,0.9977
172,8429603737.90765,-0.0009,0.0047,0.0013,0.9977
173,8439026384.94581,-0.0009,0.0047,0.0013,0.9977
174,8448032891.01461,-0.0009,0.0048,0.0013,0.9977
175,8457575443.72489,-0.0009,0.0048,0.0013,0.9977
176,8491115308.46879,-0.0009,0.0048,0.0014,0.9977
177,8500770866.63159,-0.0009,0.0048,0.0014,0.9977
178,8509937089.4368,-0.0009,0.0048,0.0014,0.9977
179,8519718934.00953,-0.0009,0.0048,0.0014,0.9977
180,8525997064.7424,-0.0009,0.0048,0.0014,0.9977
181,8535758690.88401,-0.0009,0.0049,0.0014,0.9977
182,8545092509.39238,-0.0009,0.0049,0.0014,0.9976
183,8554982489.23872,-0.0009,0.0049,0.0014,0.9976
184,8588050813.59783,-0.001,0.0049,0.0014,0.9976
185,8598056977.28938,-0.001,0.0049,0.0014,0.9976
186,8607555212.90952,-0.001,0.0049,0.0014,0.9976
187,8617691418.89631,-0.001,0.0049,0.0014,0.9976
188,8624185140.96032,-0.001,0.005,0.0014,0.9976
189,8634305916.373,-0.001,0.005,0.0014,0.9976
190,8643977929.27032,-0.001,0.005,0.0014,0.9976
191,8654231663.3313,-0.001,0.005,0.0014,0.9976
192,8673357187.86982,-0.001,0.0051,0.0015,0.9975
193,8683646170.27829,-0.001,0.0051,0.0015,0.9975
194,8693414842.68473,-0.001,0.0051,0.0015,0.9975
195,8703840516.20711,-0.001,0.0051,0.0015,0.9975
196,8710514829.29807,-0.001,0.0052,0.0015,0.9975
197,8720922096.84109,-0.001,0.0052,0.0015,0.9975
198,8730872766.7768,-0.0011,0.0052,0.0015,0.9975
199,8741420621.62417,-0.0011,0.0052,0.0015,0.9975
200,8774831239.96025,-0.0011,0.0052,0.0015,0.9975
201,8785502207.63683,-0.0011,0.0052,0.0015,0.9975
202,8795633955.24339,-0.0011,0.0053,0.0015,0.9974
203,8806449009.84263,-0.0011,0.0053,0.0015,0.9974
204,8813359009.03829,-0.0011,0.0053,0.0015,0.9974
205,8824157662.51952,-0.0011,0.0053,0.0015,0.9974
206,8834479639.45135,-0.0011,0.0053,0.0015,0.9974
207,8845424075.4908,-0.0011,0.0053,0.0015,0.9974
208,8880560751.28691,-0.0011,0.0054,0.0016,0.9974
209,8891639987.0355,-0.0011,0.0054,0.0016,0.9974
210,8902156490.35737,-0.0011,0.0054,0.0016,0.9974
211,8913386736.72694,-0.0011,0.0054,0.0016,0.9974
212,8920551650.87009,-0.0011,0.0054,0.0016,0.9974
213,8931765836.77312,-0.0011,0.0054,0.0016,0.9973
214,8942485982.00364,-0.0011,0.0055,0.0016,0.9973
215,8953852961.62955,-0.0012,0.0055,0.0016,0.9973
216,8990463229.41815,-0.0012,0.0055,0.0017,0.9973
217,9001977116.87295,-0.0012,0.0055,0.0017,0.9973
218,9012906703.71315,-0.0012,0.0055,0.0017,0.9973
219,9024578118.611,-0.0012,0.0055,0.0017,0.9973
220,9032011309.47399,-0.0012,0.0056,0.0017,0.9973
221,9043668388.92686,-0.0012,0.0056,0.0017,0.9973
222,9054812097.28273,-0.0012,0.0056,0.0017,0.9973
223,9066631723.39148,-0.0012,0.0056,0.0017,0.9972
224,9103683950.51772,-0.0012,0.0056,0.0017,0.9972
225,9115650416.0608,-0.0012,0.0057,0.0018,0.9972
226,9127010695.24194,-0.0012,0.0057,0.0018,0.9972
227,9139144735.85227,-0.0012,0.0057,0.0018,0.9972
228,9146856790.2265,-0.0012,0.0057,0.0018,0.9972
229,9158978529.10889,-0.0013,0.0057,0.0018,0.9972
230,9170565341.75524,-0.0013,0.0057,0.0018,0.9972
231,9182856740.01335,-0.0013,0.0058,0.0018,0.9972
232,9218792945.4061,-0.0013,0.0058,0.0018,0.9971
233,9231238451.68255,-0.0013,0.0058,0.0018,0.9971
234,9243048719.16939,-0.0013,0.0058,0.0018,0.9971
235,9255671586.06244,-0.0013,0.0058,0.0018,0.9971
236,9263678507.05027,-0.0013,0.0058,0.0018,0.9971
237,9276287118.05733,-0.0013,0.0059,0.0019,0.9971
238,9288340300.63556,-0.0013,0.0059,0.0019,0.9971
239,9301130892.26076,-0.0013,0.0059,0.0019,0.9971
240,9341257694.15249,-0.0013,0.0059,0.0019,0.997
241,9354224213.11352,-0.0013,0.0059,0.0019,0.997
242,9366531364.12328,-0.0013,0.006,0.0019,0.997
243,9379684239.02714,-0.0013,0.006,0.0019,0.997
244,9388013205.62148,-0.0014,0.006,0.0019,0.997
245,9401154865.19335,-0.0014,0.006,0.0019,0.997
246,9413719147.20544,-0.0014,0.006,0.0019,0.997
247,9427050547.36166,-0.0014,0.0061,0.002,0.997
248,9466458110.19084,-0.0014,0.0061,0.002,0.9969
249,9479970194.54568,-0.0014,0.0061,0.002,0.9969
250,9492795676.25584,-0.0014,0.0061,0.002,0.9969
251,9506506534.10809,-0.0014,0.0061,0.002,0.9969
252,9515166631.76788,-0.0014,0.0062,0.002,0.9969
253,9528870699.57916,-0.0014,0.0062,0.002,0.9969
254,9541969430.10705,-0.0014,0.0062,0.002,0.9969
255,9555875075.59559,-0.0014,0.0062,0.002,0.9969
